0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.990099 0.965563 0.941051 0.916589 0.892201 0.867912 0.843745 0.819724 0.795873 0.772214 0.748769 0.725560 0.702608 0.679932 0.657552 0.635486 0.613752 0.592366 0.571344 0.550700 0.530448 0.510600 0.491167 0.472160 0.453588 0.435459 0.417780 0.400556 0.383793 0.367495 0.351663 0.336300 0.321406 0.306980 0.293023 0.279530 0.266500 0.253928 0.241809 0.230139 0.218911 0.208118 0.197752 0.187806 0.178272 0.169139 0.160400 0.152043 0.144059 0.136437 0.129168 0.122239 0.115640 0.109360 0.103387 0.097711 0.092320 0.087203 0.082348 0.077746 0.073384 0.069253 0.065341 0.061637 0.058133 0.054818 0.051682 0.048716 0.045910 0.043256 0.040745 0.038369 0.036119 0.033988 0.031969 0.030054 0.028237 0.026511 0.024870 0.023308 0.021819 0.020398 0.019040 0.017739 0.016493 0.015295 0.014142 0.013030 0.011956 0.010915 0.009905 0.008922 0.007963 0.007026 0.006108 0.005206 0.004318 0.003441 0.002573 0.001712 0.000855 0.000000 
1.980198 1.931129 1.882110 1.833190 1.784418 1.735843 1.687513 1.639475 1.591776 1.544461 1.497575 1.451161 1.405259 1.359911 1.315154 1.271026 1.227561 1.184792 1.142750 1.101465 1.060963 1.021270 0.982407 0.944395 0.907253 0.870997 0.835641 0.801196 0.767672 0.735076 0.703414 0.672689 0.642902 0.614053 0.586138 0.559154 0.533094 0.507951 0.483715 0.460375 0.437918 0.416332 0.395601 0.375710 0.356640 0.338375 0.320895 0.304181 0.288213 0.272969 0.258429 0.244571 0.231372 0.218810 0.206864 0.195511 0.184728 0.174492 0.164782 0.155576 0.146851 0.138586 0.130761 0.123353 0.116343 0.109711 0.103437 0.097503 0.091889 0.086579 0.081555 0.076801 0.072300 0.068036 0.063996 0.060164 0.056528 0.053074 0.049790 0.046663 0.043683 0.040839 0.038121 0.035518 0.033022 0.030625 0.028317 0.026091 0.023940 0.021856 0.019834 0.017866 0.015947 0.014070 0.012232 0.010426 0.008647 0.006891 0.005153 0.003428 0.001712 0.000000 
2.970297 2.896703 2.823184 2.749813 2.676664 2.603811 2.531325 2.459278 2.387739 2.316776 2.246456 2.176842 2.107999 2.039985 1.972858 1.906673 1.841483 1.777337 1.714282 1.652361 1.591615 1.532081 1.473793 1.416781 1.361074 1.306695 1.253665 1.202003 1.151721 1.102831 1.055342 1.009258 0.964581 0.921310 0.879441 0.838967 0.799879 0.762166 0.725813 0.690804 0.657120 0.624741 0.593645 0.563807 0.535203 0.507805 0.481584 0.456512 0.432558 0.409691 0.387879 0.367089 0.347289 0.328445 0.310523 0.293490 0.277312 0.261956 0.247387 0.233574 0.220484 0.208083 0.196340 0.185225 0.174706 0.164753 0.155338 0.146432 0.138008 0.130038 0.122498 0.115361 0.108604 0.102204 0.096139 0.090387 0.084927 0.079741 0.074809 0.070114 0.065639 0.061368 0.057285 0.053376 0.049626 0.046025 0.042557 0.039213 0.035981 0.032850 0.029811 0.026853 0.023969 0.021150 0.018387 0.015672 0.012998 0.010359 0.007746 0.005153 0.002573 0.000000 
3.960396 3.862289 3.764281 3.666471 3.568957 3.471837 3.375206 3.279161 3.183792 3.089192 2.995448 2.902646 2.810871 2.720201 2.630713 2.542482 2.455576 2.370062 2.286002 2.203454 2.122472 2.043105 1.965399 1.889394 1.815129 1.742633 1.671936 1.603062 1.536027 1.470849 1.407537 1.346099 1.286535 1.228845 1.173024 1.119064 1.066950 1.016669 0.968201 0.921524 0.876614 0.833443 0.791982 0.752198 0.714058 0.677526 0.642564 0.609133 0.577191 0.546699 0.517613 0.489890 0.463485 0.438355 0.414454 0.391738 0.370162 0.349681 0.330251 0.311827 0.294366 0.277825 0.262161 0.247333 0.233299 0.220022 0.207460 0.195577 0.184336 0.173701 0.163638 0.154114 0.145096 0.136553 0.128457 0.120778 0.113489 0.106564 0.099979 0.093709 0.087733 0.082028 0.076574 0.071352 0.066343 0.061530 0.056897 0.052428 0.048108 0.043923 0.039861 0.035908 0.032052 0.028282 0.024588 0.020958 0.017383 0.013853 0.010359 0.006891 0.003441 0.000000 
4.950495 4.827890 4.705408 4.583175 4.461311 4.339939 4.219179 4.099150 3.979966 3.861743 3.744590 3.628614 3.513920 3.400608 3.288773 3.178508 3.069899 2.963029 2.857976 2.754811 2.653604 2.554414 2.457301 2.362313 2.269498 2.178895 2.090539 2.004459 1.920680 1.839219 1.760091 1.683303 1.608858 1.536755 1.466986 1.399542 1.334406 1.271560 1.210979 1.152636 1.096500 1.042538 0.990713 0.940983 0.893307 0.847640 0.803935 0.762142 0.722212 0.684092 0.647729 0.613068 0.580056 0.548636 0.518753 0.490349 0.463370 0.437760 0.413462 0.390421 0.368584 0.347896 0.328304 0.309757 0.292203 0.275593 0.259878 0.245011 0.230946 0.217639 0.205046 0.193126 0.181839 0.171146 0.161010 0.151396 0.142270 0.133598 0.125351 0.117498 0.110012 0.102864 0.096031 0.089487 0.083210 0.077178 0.071370 0.065767 0.060351 0.055104 0.050009 0.045051 0.040215 0.035486 0.030851 0.026297 0.021812 0.017383 0.012998 0.008647 0.004318 0.000000 
5.940594 5.793510 5.646575 5.499937 5.353742 5.208138 5.063268 4.919273 4.776294 4.634465 4.493921 4.354789 4.217194 4.081256 3.947090 3.814807 3.684511 3.556300 3.430268 3.306502 3.185083 3.066085 2.949575 2.835617 2.724263 2.615563 2.509558 2.406284 2.305768 2.208034 2.113097 2.020967 1.931647 1.845136 1.761425 1.680502 1.602348 1.526939 1.454248 1.384241 1.316882 1.252130 1.189940 1.130264 1.073052 1.018249 0.965799 0.915643 0.867721 0.821970 0.778326 0.736725 0.697100 0.659385 0.623513 0.589417 0.557029 0.526282 0.497110 0.469446 0.443226 0.418383 0.394856 0.372581 0.351498 0.331547 0.312670 0.294810 0.277912 0.261922 0.246790 0.232464 0.218898 0.206045 0.193860 0.182301 0.171326 0.160898 0.150978 0.141532 0.132524 0.123924 0.115700 0.107823 0.100267 0.093005 0.086011 0.079264 0.072740 0.066419 0.060281 0.054307 0.048479 0.042780 0.037193 0.031704 0.026297 0.020958 0.015672 0.010426 0.005206 0.000000 
6.930693 6.759154 6.587789 6.416770 6.246268 6.076454 5.907496 5.739560 5.572807 5.407396 5.243482 5.081215 4.920740 4.762197 4.605721 4.451439 4.299474 4.149941 4.002949 3.858598 3.716984 3.578192 3.442303 3.309387 3.179510 3.052726 2.929085 2.808627 2.691386 2.577388 2.466652 2.359188 2.255001 2.154089 2.056443 1.962046 1.870879 1.782912 1.698114 1.616446 1.537865 1.462324 1.389770 1.320148 1.253399 1.189458 1.128261 1.069739 1.013822 0.960436 0.909508 0.860960 0.814718 0.770703 0.728836 0.689040 0.651235 0.615345 0.581290 0.548994 0.518381 0.489375 0.461903 0.435891 0.411269 0.387966 0.365916 0.345051 0.325309 0.306626 0.288942 0.272200 0.256342 0.241316 0.227070 0.213553 0.200718 0.188520 0.176915 0.165862 0.155320 0.145254 0.135627 0.126404 0.117555 0.109049 0.100857 0.092951 0.085306 0.077898 0.070703 0.063699 0.056866 0.050183 0.043632 0.037193 0.030851 0.024588 0.018387 0.012232 0.006108 0.000000 
7.920792 7.724826 7.529059 7.333686 7.138905 6.944909 6.751891 6.560039 6.369539 6.180571 5.993314 5.807937 5.624607 5.443484 5.264720 5.088464 4.914852 4.744019 4.576087 4.411173 4.249383 4.090817 3.935565 3.783710 3.635325 3.490472 3.349209 3.211582 3.077629 2.947379 2.820854 2.698068 2.579023 2.463719 2.352144 2.244281 2.140105 2.039586 1.942685 1.849359 1.759558 1.673230 1.590313 1.510745 1.434457 1.361377 1.291431 1.224540 1.160623 1.099598 1.041380 0.985881 0.933014 0.882691 0.834822 0.789318 0.746088 0.705045 0.666098 0.629160 0.594144 0.560964 0.529535 0.499774 0.471600 0.444934 0.419698 0.395816 0.373216 0.351826 0.331577 0.312404 0.294242 0.277029 0.260706 0.245217 0.230506 0.216523 0.203218 0.190543 0.178452 0.166904 0.155858 0.145274 0.135117 0.125351 0.115943 0.106864 0.098082 0.089571 0.081303 0.073253 0.065399 0.057716 0.050183 0.042780 0.035486 0.028282 0.021150 0.014070 0.007026 0.000000 
8.910891 8.690531 8.470393 8.250699 8.031670 7.813524 7.596477 7.380741 7.166525 6.954032 6.743460 6.535003 6.328847 6.125171 5.924148 5.725943 5.530712 5.338603 5.149756 4.964301 4.782359 4.604040 4.429448 4.258673 4.091799 3.928896 3.770028 3.615247 3.464597 3.318109 3.175809 3.037711 2.903819 2.774132 2.648638 2.527316 2.410139 2.297072 2.188073 2.083092 1.982076 1.884961 1.791682 1.702167 1.616340 1.534119 1.455421 1.380157 1.308237 1.239567 1.174053 1.111595 1.052097 0.995458 0.941578 0.890356 0.841692 0.795485 0.751635 0.710043 0.670612 0.633244 0.597846 0.564323 0.532584 0.502539 0.474103 0.447189 0.421716 0.397603 0.374773 0.353153 0.332668 0.313252 0.294836 0.277357 0.260755 0.244969 0.229946 0.215631 0.201973 0.188926 0.176442 0.164479 0.152995 0.141951 0.131311 0.121038 0.111101 0.101468 0.092109 0.082995 0.074100 0.065399 0.056866 0.048479 0.040215 0.032052 0.023969 0.015947 0.007963 0.000000 
9.900990 9.656272 9.411801 9.167823 8.924583 8.682323 8.441284 8.201699 7.963802 7.727817 7.493966 7.262462 7.033512 6.807316 6.584065 6.363943 6.147121 5.933767 5.724032 5.518064 5.315994 5.117949 4.924039 4.734368 4.549026 4.368094 4.191640 4.019724 3.852393 3.689684 3.531623 3.378227 3.229501 3.085442 2.946038 2.811266 2.681095 2.555488 2.434396 2.317765 2.205534 2.097636 1.993996 1.894534 1.799166 1.707802 1.620349 1.536708 1.456780 1.380460 1.307642 1.238219 1.172080 1.109116 1.049215 0.992265 0.938154 0.886771 0.838005 0.791746 0.747886 0.706317 0.666934 0.629633 0.594312 0.560873 0.529219 0.499256 0.470892 0.444039 0.418610 0.394524 0.371699 0.350060 0.329532 0.310044 0.291529 0.273921 0.257160 0.241185 0.225940 0.211372 0.197431 0.184067 0.171236 0.158893 0.146998 0.135513 0.124399 0.113623 0.103150 0.092951 0.082995 0.073253 0.063699 0.054307 0.045051 0.035908 0.026853 0.017866 0.008922 0.000000 
10.891089 10.622055 10.353293 10.085072 9.817662 9.551330 9.286338 9.022946 8.761407 8.501970 8.244878 7.990365 7.738659 7.489980 7.244537 7.002531 6.764153 6.529584 6.298995 6.072543 5.850377 5.632631 5.419432 5.210889 5.007105 4.808166 4.614150 4.425119 4.241127 4.062214 3.888409 3.719730 3.556184 3.397766 3.244464 3.096251 2.953096 2.814954 2.681776 2.553499 2.430059 2.311379 2.197378 2.087970 1.983060 1.882550 1.786338 1.694316 1.606373 1.522395 1.442267 1.365869 1.293081 1.223782 1.157848 1.095157 1.035587 0.979015 0.925319 0.874378 0.826072 0.780285 0.736901 0.695804 0.656884 0.620032 0.585142 0.552110 0.520836 0.491222 0.463173 0.436600 0.411414 0.387530 0.364868 0.343349 0.322899 0.303447 0.284924 0.267266 0.250411 0.234300 0.218878 0.204090 0.189888 0.176222 0.163050 0.150326 0.138012 0.126068 0.114459 0.103150 0.092109 0.081303 0.070703 0.060281 0.050009 0.039861 0.029811 0.019834 0.009905 0.000000 
11.881188 11.587885 11.294878 11.002461 10.710928 10.420569 10.131671 9.844516 9.559381 9.276536 8.996246 8.718767 8.444347 8.173224 7.905628 7.641778 7.381882 7.126136 6.874727 6.627826 6.385595 6.148183 5.915723 5.688339 5.466139 5.249220 5.037665 4.831543 4.630912 4.435815 4.246285 4.062341 3.883989 3.711227 3.544039 3.382398 3.226267 3.075600 2.930341 2.790425 2.655778 2.526319 2.401959 2.282604 2.168150 2.058492 1.953517 1.853108 1.757145 1.665503 1.578055 1.494673 1.415224 1.339577 1.267598 1.199154 1.134110 1.072333 1.013690 0.958050 0.905282 0.855259 0.807853 0.762942 0.720403 0.680117 0.641969 0.605847 0.571639 0.539242 0.508551 0.479467 0.451895 0.425743 0.400922 0.377347 0.354938 0.333615 0.313306 0.293940 0.275449 0.257768 0.240838 0.224600 0.209000 0.193986 0.179508 0.165521 0.151979 0.138841 0.126068 0.113623 0.101468 0.089571 0.077898 0.066419 0.055104 0.043923 0.032850 0.021856 0.010915 0.000000 
12.871287 12.553767 12.236568 11.920007 11.604402 11.290068 10.977314 10.666446 10.357764 10.051560 9.748121 9.447723 9.150635 8.857115 8.567411 8.281760 8.000387 7.723505 7.451315 7.184004 6.921746 6.664701 6.413015 6.166821 5.926237 5.691367 5.462301 5.239113 5.021867 4.810609 4.605374 4.406183 4.213045 4.025954 3.844894 3.669836 3.500741 3.337558 3.180227 3.028676 2.882828 2.742592 2.607875 2.478572 2.354574 2.235764 2.122022 2.013220 1.909229 1.809914 1.715138 1.624760 1.538639 1.456632 1.378594 1.304380 1.233847 1.166848 1.103240 1.042882 0.985633 0.931353 0.879905 0.831157 0.784976 0.741233 0.699804 0.660566 0.623402 0.588195 0.554836 0.523215 0.493231 0.464784 0.437777 0.412119 0.387721 0.364501 0.342377 0.321274 0.301117 0.281838 0.263372 0.245654 0.228627 0.212234 0.196422 0.181140 0.166341 0.151979 0.138012 0.124399 0.111101 0.098082 0.085306 0.072740 0.060351 0.048108 0.035981 0.023940 0.011956 0.000000 
13.861386 13.519707 13.178373 12.837725 12.498106 12.159853 11.823300 11.488776 11.156601 10.827093 10.500558 10.177293 9.857589 9.541722 9.229958 8.922554 8.619751 8.321779 8.028852 7.741173 7.458928 7.182289 6.911415 6.646447 6.387512 6.134724 5.888176 5.647952 5.414117 5.186723 4.965807 4.751392 4.543485 4.342083 4.147167 3.958706 3.776659 3.600970 3.431574 3.268396 3.111350 2.960343 2.815269 2.676019 2.542474 2.414509 2.291995 2.174795 2.062768 1.955771 1.853654 1.756270 1.663464 1.575082 1.490969 1.410970 1.334928 1.262688 1.194097 1.129000 1.067246 1.008687 0.953175 0.900565 0.850717 0.803492 0.758755 0.716376 0.676226 0.638183 0.602126 0.567941 0.535515 0.504742 0.475519 0.447747 0.421331 0.396182 0.372212 0.349339 0.327485 0.306576 0.286540 0.267310 0.248823 0.231019 0.213839 0.197230 0.181140 0.165521 0.150326 0.135513 0.121038 0.106864 0.092951 0.079264 0.065767 0.052428 0.039213 0.026091 0.013030 0.000000 
14.851485 14.485711 14.120305 13.755634 13.392064 13.029955 12.669664 12.311544 11.955939 11.603186 11.253613 10.907540 10.565276 10.227116 9.893349 9.564244 9.240063 8.921049 8.607434 8.299433 7.997246 7.701057 7.411035 7.127333 6.850085 6.579413 6.315418 6.058188 5.807795 5.564292 5.327721 5.098103 4.875450 4.659756 4.451001 4.249153 4.054167 3.865983 3.684533 3.509734 3.341498 3.179720 3.024292 2.875094 2.732001 2.594878 2.463586 2.337980 2.217909 2.103219 1.993752 1.889347 1.789841 1.695069 1.604864 1.519060 1.437491 1.359990 1.286393 1.216534 1.150253 1.087390 1.027787 0.971289 0.917747 0.867011 0.818938 0.773387 0.730223 0.689312 0.650526 0.613744 0.578844 0.545713 0.514240 0.484320 0.455852 0.428739 0.402888 0.378211 0.354625 0.332050 0.310409 0.289631 0.269649 0.250396 0.231812 0.213839 0.196422 0.179508 0.163050 0.146998 0.131311 0.115943 0.100857 0.086011 0.071370 0.056897 0.042557 0.028317 0.014142 0.000000 
15.841584 15.451784 15.062376 14.673752 14.286299 13.900403 13.516443 13.134795 12.755825 12.379892 12.007347 11.638529 11.273767 10.913377 10.557663 10.206917 9.861413 9.521413 9.187162 8.858890 8.536810 8.221119 7.911995 7.609601 7.314081 7.025565 6.744159 6.469959 6.203039 5.943459 5.691258 5.446466 5.209089 4.979125 4.756550 4.541332 4.333420 4.132754 3.939259 3.752849 3.573426 3.400884 3.235102 3.075957 2.923313 2.777028 2.636953 2.502934 2.374809 2.252416 2.135585 2.024146 1.917924 1.816744 1.720428 1.628800 1.541682 1.458897 1.380270 1.305625 1.234790 1.167595 1.103873 1.043459 0.986192 0.931915 0.880473 0.831719 0.785506 0.741693 0.700145 0.660730 0.623321 0.587796 0.554037 0.521932 0.491374 0.462259 0.434489 0.407970 0.382613 0.358332 0.335048 0.312683 0.291164 0.270424 0.250396 0.231019 0.212234 0.193986 0.176222 0.158893 0.141951 0.125351 0.109049 0.093005 0.077178 0.061530 0.046025 0.030625 0.015295 0.000000 
16.831683 16.417934 16.004601 15.592098 15.180838 14.771230 14.363676 13.958572 13.556311 13.157270 12.761823 12.370329 11.983137 11.600583 11.222989 10.850664 10.483899 10.122972 9.768144 9.419657 9.077738 8.742595 8.414418 8.093380 7.779634 7.473315 7.174540 6.883407 6.599997 6.324370 6.056573 5.796632 5.544559 5.300346 5.063973 4.835402 4.614583 4.401448 4.195920 3.997906 3.807305 3.624000 3.447869 3.278776 3.116579 2.961127 2.812263 2.669822 2.533634 2.403525 2.279317 2.160827 2.047872 1.940265 1.837819 1.740344 1.647654 1.559560 1.475877 1.396417 1.321000 1.249444 1.181572 1.117209 1.056185 0.998332 0.943489 0.891495 0.842197 0.795446 0.751097 0.709011 0.669054 0.631095 0.595011 0.560681 0.527992 0.496834 0.467103 0.438700 0.411529 0.385501 0.360529 0.336534 0.313436 0.291164 0.269649 0.248823 0.228627 0.209000 0.189888 0.171236 0.152995 0.135117 0.117555 0.100267 0.083210 0.066343 0.049626 0.033022 0.016493 0.000000 
17.821782 17.384167 16.946991 16.510693 16.075709 15.642470 15.211402 14.782925 14.357450 13.935380 13.517108 13.103014 12.693466 12.288820 11.889417 11.495582 11.107623 10.725835 10.350491 9.981850 9.620151 9.265613 8.918438 8.578808 8.246883 7.922809 7.606708 7.298684 6.998820 6.707185 6.423824 6.148767 5.882024 5.623589 5.373440 5.131537 4.897826 4.672238 4.454688 4.245082 4.043308 3.849248 3.662768 3.483728 3.311975 3.147352 2.989691 2.838820 2.694557 2.556720 2.425119 2.299563 2.179855 2.065801 1.957201 1.853856 1.755568 1.662139 1.573370 1.489067 1.409036 1.333087 1.261031 1.192685 1.127868 1.066403 1.008118 0.952847 0.900425 0.850695 0.803505 0.758707 0.716158 0.675723 0.637268 0.600670 0.565805 0.532560 0.500823 0.470489 0.441458 0.413636 0.386931 0.361257 0.336534 0.312683 0.289631 0.267310 0.245654 0.224600 0.204090 0.184067 0.164479 0.145274 0.126404 0.107823 0.089487 0.071352 0.053376 0.035518 0.017739 0.000000 
