         200
 -1.2375 -1.2250 -1.2125 -1.2000 -1.1875 -1.1750 -1.1625 -1.1500
 -1.1375 -1.1250 -1.1125 -1.1000 -1.0875 -1.0750 -1.0625 -1.0500
 -1.0375 -1.0250 -1.0125 -1.0000 -0.9875 -0.9750 -0.9625 -0.9500
 -0.9375 -0.9250 -0.9125 -0.9000 -0.8875 -0.8750 -0.8625 -0.8500
 -0.8375 -0.8250 -0.8125 -0.8000 -0.7875 -0.7750 -0.7625 -0.7500
 -0.7375 -0.7250 -0.7125 -0.7000 -0.6875 -0.6750 -0.6625 -0.6500
 -0.6375 -0.6250 -0.6125 -0.6000 -0.5875 -0.5750 -0.5625 -0.5500
 -0.5375 -0.5250 -0.5125 -0.5000 -0.4875 -0.4750 -0.4625 -0.4500
 -0.4375 -0.4250 -0.4125 -0.4000 -0.3875 -0.3750 -0.3625 -0.3500
 -0.3375 -0.3250 -0.3125 -0.3000 -0.2875 -0.2750 -0.2625 -0.2500
 -0.2375 -0.2250 -0.2125 -0.2000 -0.1875 -0.1750 -0.1625 -0.1500
 -0.1375 -0.1250 -0.1125 -0.1000 -0.0875 -0.0750 -0.0625 -0.0500
 -0.0375 -0.0250 -0.0125  0.0000  0.0125  0.0250  0.0375  0.0500
  0.0625  0.0750  0.0875  0.1000  0.1125  0.1250  0.1375  0.1500
  0.1625  0.1750  0.1875  0.2000  0.2125  0.2250  0.2375  0.2500
  0.2625  0.2750  0.2875  0.3000  0.3125  0.3250  0.3375  0.3500
  0.3625  0.3750  0.3875  0.4000  0.4125  0.4250  0.4375  0.4500
  0.4625  0.4750  0.4875  0.5000  0.5125  0.5250  0.5375  0.5500
  0.5625  0.5750  0.5875  0.6000  0.6125  0.6250  0.6375  0.6500
  0.6625  0.6750  0.6875  0.7000  0.7125  0.7250  0.7375  0.7500
  0.7625  0.7750  0.7875  0.8000  0.8125  0.8250  0.8375  0.8500
  0.8625  0.8750  0.8875  0.9000  0.9125  0.9250  0.9375  0.9500
  0.9625  0.9750  0.9875  1.0000  1.0125  1.0250  1.0375  1.0500
  1.0625  1.0750  1.0875  1.1000  1.1125  1.1250  1.1375  1.1500
  1.1625  1.1750  1.1875  1.2000  1.2125  1.2250  1.2375  1.2500
   1.24999952    
